siteid,latitude,longitude,heading,pitch,metric_2,place_id,place_type,processed
44006533,54.998191,-1.664356,-140.209545,2.414064619,1.0,ChIJ9y_CvBp3fkgRbqpJ9Yi88TY,gas_station,
44006534,52.410233,-3.842289,7.857937429,-3.713337731,1.0,ChIJGamh-2uab0gRWvxlRjjdJL4,gas_station,
44006535,53.167687,-3.137405,-2.195115131,0.031162514,2.0,ChIJVfKAei7OekgRF7Djh_3Ekj8,gas_station,
44006536,52.11369,-4.0875,19.26447078,-3.149739958,1.0,ChIJ5QRk6gYGb0gR0ukasFvjTf8,gas_station,
44006537,51.591665,-3.578339,135.18,-2.36,1.0,ChIJs8DmB0xqbkgR8sna9tqXsZA,gas_station,
44006538,51.58597,-3.222998,126.7004711,-3.064962694,1.0,ChIJ93VCpzwZbkgR6IbpfUnHi0c,gas_station,
44006540,52.517544,-3.298661,-85.80734143,1.621434238,1.0,ChIJQ326t5H8b0gRm5WKZ5iFKuo,gas_station,
44006542,53.903924,-1.630592,-37.01517616,2.177388367,1.0,ChIJpY8hL_pXeUgRph6jaAJmmAM,gas_station,
44006543,52.51508,-3.305486,176.1842682,3.256212078,2.0,ChIJwQKUpZv8b0gR17Ml2-ixMMA,gas_station,
44006544,52.649476,-3.326817,-67.69238491,6.875321435,1.0,ChIJCRLOy1b_b0gRUZW_cjztkss,gas_station,
44006545,50.725441,-1.913779,-97.66737385,0.692735698,2.0,ChIJy4D0rwyhc0gRBLGPePBBkMI,gas_station,
44006546,51.193366,-1.232398,134.8793716,-0.538011748,1.0,ChIJN1F4GhgadEgR6mbCUjeOf2w,gas_station,
44006547,53.509489,-2.16093,-77.17451295,4.094240001,1.0,ChIJ4ccYJS23e0gRKVYMGDAHaD8,gas_station,
44006548,53.389801,-1.371989,-136.3366318,1.502831387,1.0,ChIJSTFyxyx2eUgRAUEEue8K-7o,gas_station,
44006549,51.575832,-0.995267,-98.60061598,2.00265264,1.0,ChIJjUX4M5-RdkgRjX9iPt8kzIo,gas_station,
44006551,54.460943,-6.34574,-124.944605,-8.986816563,1.0,ChIJ8Rz-6iP7YEgR2j0S78VUUwI,gas_station,
44006552,54.586936,-5.684024,-74.39700443,0.976753784,1.0,ChIJz1_pWPV0YUgRm_Y2Q5_1Olg,gas_station,
44006553,53.255822,-4.10397,143.5645584,-1.065787082,1.0,ChIJla2VB-AAZUgRzhIEl8SMLQs,gas_station,
44006555,53.041051,-2.214573,136.9605148,-4.006290375,1.0,ChIJ44GNDrpCekgRClTrN71Xhj4,gas_station,
44006556,55.185024,-1.570284,45.10594874,-1.577191934,1.0,ChIJGdyOnLENfkgROz1YXsFkcWY,gas_station,
44006557,54.571812,-1.287576,-20.08669431,1.858640715,1.0,ChIJ7dDJccWSfkgRI0FOyI86EB0,gas_station,
44006558,50.839108,-1.069415,142.2,-6.5,1.0,ChIJ-yL9ECtddEgRRFJw3X_sba8,gas_station,
44006559,51.28213,-0.513453,174.4920693,0.000409361,1.0,ChIJZa8q9BrZdUgRffRW4ycIR-U,gas_station,
44006560,51.110948,-0.737874,3.421097435,-0.578719507,1.0,ChIJiTYqZVIzdEgRnhvNR1sI1Lk,gas_station,
44006561,51.205717,-0.585795,78.38637225,2.357560452,1.0,ChIJ1xkdRELQdUgRkyphrjRuTeE,gas_station,
44006562,50.895655,-1.363118,-125.6109839,2.091848455,1.0,ChIJpWmUyBNxdEgRbwJmFaGs4A8,gas_station,
44006563,52.047535,-0.756339,10.06427205,2.220655192,1.0,ChIJz3bzAZGqd0gRpPc6M17un8g,gas_station,
44006566,55.946239,-2.970253,47.2629516,-0.248185128,2.0,ChIJi6HeT9Skh0gRRc695994_dM,gas_station,
44006567,51.750056,0.134004,111.456068,2.636091901,1.0,ChIJdX-VjUyZ2EcRTmjtNkrZ_8s,gas_station,
44006569,52.630494,1.360128,177.9032153,1.102781458,2.0,ChIJcUCivmrj2UcR-1ionZl9t3g,gas_station,
44006572,52.163224,-2.246366,76.18293203,3.038923779,1.0,ChIJncACaA_6cEgRfyXkE7jUsGs,gas_station,
44006573,51.897602,-0.499202,277.02,-3.26,1.0,ChIJc0U4cthOdkgRz0wqOvq9ZHw,gas_station,
44006574,57.658446,-4.144366,37.17719116,-3.985488741,1.0,ChIJsykl3qycj0gR0eyeeGMhTNo,car_repair,
44006577,53.751492,-2.494516,-155.7297777,2.613458442,1.0,ChIJ57KAZtSfe0gR2NAIKRRODKg,gas_station,
44006578,53.75068,-2.505646,84.19377498,5.7734923,1.0,ChIJ5bQc6n51e0gRvOpo_I1aAJI,gas_station,
44006579,53.764904,-2.640803,55.94268526,1.354800115,2.0,ChIJMfgUYbxze0gRycNkEjEE2UM,gas_station,
44006580,53.673999,-2.953403,-3.613262396,-2.035471213,2.0,ChIJJa8uqL4_e0gRKeUiPMq9r7w,gas_station,
44006581,53.766327,-2.60209,-127.5536118,-1.987063692,1.0,ChIJHUI92nZ0e0gRRq2g4EPt60g,gas_station,
44006582,53.77011,-2.550432,48.4744676,1.606612065,1.0,ChIJcRkuSUt0e0gRCiyfUy0wFTA,gas_station,
44006583,53.802439,-3.008418,34.02,-3.98,1.0,ChIJATTZtchDe0gRFBk6VjKv5Xs,gas_station,
44006584,53.662538,-2.965095,172.3345218,0.5290514,1.0,ChIJAXhcAqw_e0gR1E34wrIcycE,gas_station,
44006585,53.77507,-2.844716,47.5084932,4.429547372,1.0,ChIJh_9dSelre0gRyxP5a397wUk,gas_station,
44006586,53.796616,-2.98645,127.2373959,4.169268997,1.0,ChIJw5oTRi1Ce0gRiFEgWQ40uWA,gas_station,
44006587,55.024913,-1.456314,10.684281,-2.346311173,1.0,,,
44006588,53.727274,-2.535904,52.9830824,-0.365809755,2.0,ChIJJce9FvV1e0gR3B3EeL2ZEnA,gas_station,
44006589,53.713482,-2.645792,99.53995124,2.288090273,1.0,ChIJ5c5w7l4Me0gRizTnQj_yXiM,gas_station,
44006591,53.701863,-2.639584,-40.47035629,-1.969505962,2.0,ChIJN-wt0zJze0gRa9BA8V_kHpw,gas_station,
44006592,53.744119,-2.93964,-163.7282495,-1.706766898,1.0,ChIJl6HUwzNAe0gRpstgD-TdZCQ,gas_station,
44006593,53.662142,-2.631013,97.56,-9.2,1.0,ChIJ24ERM18Me0gR1wRfAkEs4hs,gas_station,
44006594,53.676655,-2.635196,-139.0779882,-0.117373719,1.0,ChIJTcrhOe4Me0gRDmQEb6MnAhY,gas_station,
44006595,51.627932,-0.386996,121.1102462,1.795233126,1.0,ChIJoUzSpTFrdkgRfm1O9TU-5wc,gas_station,
44006596,55.477306,-4.6223,146.0870835,-1.262240187,1.0,ChIJ1YkOUsHViUgRpN6SLQUT1EM,gas_station,
44006597,53.127653,-1.259855,-16.30258069,-2.099010179,1.0,ChIJsViWYYCWeUgRrKrh1TuSjx8,gas_station,
44006599,51.713911,-0.441376,22.58620145,4.813609374,1.0,ChIJc5Pi-6RBdkgR4IBshxhpH1A,gas_station,
44006600,56.044807,-3.427746,-51.74463007,2.818926728,1.0,ChIJJyVrmuDRh0gR2d5IKbiF1bQ,gas_station,
44006601,54.186701,-0.297499,69.3324744,-0.725447315,2.0,ChIJwSRhGLxOf0gR_gOrDc4o0ao,gas_station,
44006602,51.561109,0.682764,-29.86099599,0.900999055,1.0,ChIJAzw7l3PZ2EcRQE_kt3i92Jw,gas_station,
44006603,50.733656,-3.505874,-59.81611151,-2.866885044,1.0,ChIJWdCQenSkbUgR697sWTg_S3o,gas_station,
44006604,52.639747,-2.426697,-38.6258096,2.298282902,1.0,ChIJr4YDC7J_cEgRSTO2OjFO5Nw,gas_station,
44006605,51.352752,0.535177,-113.4410117,8.123429365,1.0,ChIJZQTFDTTN2EcR-AkaTVhp4WI,gas_station,
44006606,53.75311,-0.360474,127.8176976,1.465353361,1.0,ChIJJTlxccu_eEgRW1azV7F5-ec,gas_station,
44006608,53.298104,-3.731096,81.91769139,1.430054835,1.0,ChIJybgzMSggZUgRpKIBiV685fI,gas_station,
44006609,51.437731,0.234183,33.93596874,0.692990267,1.0,ChIJ2VhIHyOx2EcR1R76PTbJwzY,gas_station,
44006610,51.721637,0.464311,-126.7414752,2.250467524,1.0,ChIJ3buQmi3q2EcR31zpMJ4Wy-E,gas_station,
44006611,51.91259,-2.100495,-176.0163609,0.123049547,2.0,ChIJdZhKdGgbcUgRbxx8fL_daxA,gas_station,
44006612,51.594729,-3.81679,-155.1488417,4.180435953,1.0,ChIJjbYLbMxgbkgRk8LOJ-qbFWU,gas_station,
44006613,53.448586,-2.244712,-44.49278975,5.558036336,1.0,ChIJjfBrXRyye0gRPhVgEwQE0d0,gas_station,
44006614,53.442189,-2.244073,144.1645116,-0.110776213,1.0,ChIJ-zdGFxGye0gRtMCZclTb5kc,gas_station,
44006615,53.420507,-2.259537,172.5362469,4.752456412,1.0,ChIJ4_nFg3iye0gRBuQA7Sp0UL8,gas_station,
44006617,53.794664,-2.246545,-163.4803097,-0.852384776,1.0,ChIJKcTBaCuXe0gR0jvQWs-8HII,car_repair,
44006618,54.96524,-1.863136,-132.8631051,-5.475605786,1.0,ChIJW5nC9RTafUgRp7nDjjwh9xM,gas_station,
44006619,51.082974,-1.333925,120.4637223,0.722881806,1.0,ChIJsWNwNecNdEgRG9hiF8oouas,gas_station,
44006621,51.020003,-3.102493,-11.47515028,0.316192953,1.0,ChIJfVZ3u1D0bUgRi3UzkVtNNx0,gas_station,
44006622,51.01937,-3.094198,-135.8484086,1.983015058,1.0,ChIJv3rcm1P0bUgROuxM4w5tF7M,gas_station,
44006623,52.975906,0.042143,352.5988882,0.708308011,4.0,,,
44006624,50.46856,-4.708329,-115.1991853,-1.467137732,1.0,ChIJzXjxglp6a0gR1DwpxYIPb2I,gas_station,
44006627,50.792981,-1.150045,237.19,-8.56,1.0,ChIJN0iUFP5mdEgRgIVeAvo0-O0,gas_station,
44006629,50.111613,-5.54291,320.94,1.96,1.0,ChIJhf4xz-DFakgRxrtA7sus5vA,gas_station,
44006630,54.548608,-1.912566,-24.54606114,-3.350198791,1.0,ChIJu-MGdtYkfEgRuEjmHYUSS98,gas_station,
44006631,51.303336,-0.759596,-131.787053,7.40841406,1.0,ChIJNbXa0tcqdEgRZm9ESaa59YQ,gas_station,
44006632,53.680713,-1.577414,90.37695038,1.820159216,1.0,ChIJiaBD4rdheUgRKJtmTHuIoIM,gas_station,
44006633,50.919114,-0.458884,-107.4242514,0.424385836,1.0,ChIJ31eWtwe8dUgRXpjoVb3mwV4,gas_station,
44006634,51.499269,0.25136,-4.161109339,-0.290174283,1.0,ChIJqVKkXZGw2EcRiQxJDYN3IOQ,gas_station,
44006635,51.528374,-3.691782,-49.90989588,4.018496621,1.0,ChIJi_a05VpvbkgR4zBlae_KG6M,gas_station,
44006637,51.145974,-2.546988,-14.84650189,2.831546919,1.0,ChIJZUOzZkk7ckgRWTo5ESK6xFY,gas_station,
44006638,51.91991,-0.436724,8.836802209,-2.403940101,1.0,ChIJHW17BHRJdkgRcChmg1Vfzs4,gas_station,
44006639,54.848755,-1.475709,-168.1891541,0.724925632,1.0,ChIJJ8Vo5WljfkgReDXqeA9j-X0,gas_station,
44006640,51.292487,0.472616,-19.74123358,-5.510352864,1.0,ChIJZ7mupIgz30cR5N7MCg9moGU,gas_station,
44006641,51.619971,-3.936632,-43.32310137,4.814862258,1.0,ChIJe3KIgEz1bkgReFOYJlt8abY,gas_station,
44006642,54.340715,-2.733452,18.20118353,0.626823723,1.0,ChIJwVZczrmNfEgRJrtg4kuGQZo,gas_station,
44006643,52.582798,-1.990831,-90.99184001,-0.721999871,1.0,ChIJQQk0UKCYcEgRAslqEPhByOU,car_repair,
44006644,54.347949,-7.643518,-28.78851171,4.584171918,1.0,ChIJB4Si5zhGXkgR5HlpNAS_tuQ,gas_station,
44006645,57.510705,-1.789286,23.26,0.29,1.0,ChIJe9iOYJ2Gg0gROx2He8Sqt8U,gas_station,
44006646,53.786171,-2.400732,31.99837445,6.637017657,1.0,ChIJWTS9UrKee0gR7IEq4YEVjU0,gas_station,
44006647,51.415023,0.758518,165.1767318,-5.476309229,1.0,ChIJQT_5cUgr2UcRWSApGaAFMOo,gas_station,
44006648,55.600226,-4.48834,101.4462431,1.137985233,1.0,ChIJNXQIGpAyiEgRnIEadEV8FZM,gas_station,
44006650,53.428742,-2.920497,84.8944974,4.196440699,1.0,ChIJJc9CMe0he0gRgSAAEg-63S4,gas_station,
44006651,53.423203,-2.915294,-59.42508429,3.67535583,1.0,ChIJj6iBuushe0gRcuuRbh_O63E,gas_station,
44006652,51.559907,-1.764112,30.78726624,3.407299458,1.0,ChIJ_ajY2aZFcUgRFIP1kMl-SKM,gas_station,
44006653,53.09807,-2.465696,87.36461089,6.711535547,1.0,ChIJLzBUoef1ekgRQeREwxROGO8,gas_station,
44006655,53.183885,-2.887698,78.63872906,-1.312036505,1.0,ChIJCwCXyVDdekgR4nslVZcOLhQ,gas_station,
44006656,50.85933,0.58362,-24.44202752,5.123664408,1.0,ChIJjzDrC8Qa30cRzlaLzUmBLTs,gas_station,
44006657,52.804782,-2.110997,-165.040566,0.157238604,2.0,ChIJhbghMXxxekgRYSfcylu67ZA,gas_station,
44006658,55.764258,-4.205681,83.18535655,4.318051401,2.0,ChIJ9ZFdolI_iEgR1ytFkdAruew,gas_station,
44006659,51.995422,-3.802292,2.190574704,0.216101323,1.0,ChIJQSkVrQ-tb0gRvr-kmWJm4NA,gas_station,
44006660,51.362191,-2.910406,-153.4517703,3.964434833,1.0,ChIJDbNbd7f5cUgRnPtSNZ0nsMo,convenience_store,
44006661,53.602456,-2.152332,-159.5227645,-1.905301178,1.0,ChIJSx30p2S5e0gRGQIdr81T8pY,gas_station,
44006662,50.941176,-2.638476,54.14423056,-0.037829266,1.0,ChIJHUWh1yxAckgRIvMmETXuad0,gas_station,
44006663,56.646995,-2.893089,219.11,-3.64,1.0,ChIJ1V_Yao5jhkgRbfso4lFGUGg,gas_station,
44006664,52.935082,-1.077803,10.91544283,3.952459257,1.0,ChIJVeu_SpnFeUgRh00IRbvBk3Q,gas_station,
44006665,51.629394,0.418787,-101.0800276,-0.317160041,1.0,ChIJL3IVS-XA2EcRXxbV15yr_-U,gas_station,
44006666,52.022675,0.261069,-131.2135951,7.964512714,2.0,ChIJcWPZ73Vi2EcRevoY1hh7gGU,gas_station,
44006667,52.769745,0.18202,-14.00772981,-1.068414681,1.0,,,
44006668,53.550541,-2.809662,94.0413398,-0.000508755,2.0,ChIJjYlQukkXe0gRCOK5XuxWSoU,gas_station,
44006670,53.68807,-1.623687,151.0929672,-1.384674602,1.0,ChIJRXnm4UlgeUgRVCfr0EvnC60,gas_station,
44006671,51.549713,0.162159,82.46348161,0.331271299,1.0,ChIJ8T9U3hil2EcR7VLWaXWbkJ0,gas_station,
44006672,51.539168,0.165569,90.26448351,1.311097486,1.0,ChIJze9lNz6l2EcRAC9u_o0hBIg,gas_station,
44006673,51.738983,0.461351,68.59476319,1.30616943,1.0,ChIJM_MG68Tr2EcR87RVet64aAE,gas_station,
44006674,52.33261,-0.07684,-113.4528264,1.754352079,1.0,ChIJFyZLjWved0gRSklRU5MG2z0,gas_station,
44006675,51.311132,1.349997,-178.7539474,-0.767384167,1.0,ChIJJaErsROt3kcR-nVV_7QTCyw,gas_station,
44006676,51.309812,1.348733,-23.16474141,2.929899192,1.0,ChIJ7bry-xKt3kcRD3Kf8QSLhow,gas_station,
44006677,51.009707,-0.9284,7.963759306,-1.448140788,1.0,ChIJGYQeyP83dEgRuniz1p4lpkM,gas_station,
44006678,53.398392,-0.284185,169.720059,-0.20268688,1.0,ChIJ6WxdgeaJeEgRldo4-BBgFQg,car_repair,
44006680,55.934212,-3.178552,-61.51966876,0.886557422,1.0,ChIJJZAaeX7Hh0gRkBGOSGiDKX0,gas_station,
44006682,54.64271,-5.692434,-133.6101195,-0.525044058,1.0,ChIJG39fHIN1YUgR-qxIFFP9CeQ,gas_station,
44006683,55.852471,-4.105333,133.2903103,2.248766634,1.0,ChIJB4lAR-JBiEgRxx2b-bBXuzc,gas_station,
44006684,53.706465,-0.914576,-145.6241484,2.38340518,2.0,ChIJrbxzTDEfeUgRgw7nrEX3TLM,gas_station,
44006685,53.705963,-0.886438,145.8787736,2.662356301,1.0,ChIJ_dZ5TDEfeUgRdO4mpEYCgos,gas_station,
44006686,51.572594,0.639759,253.26,-2.9,1.0,ChIJ_3DFV4zb2EcRN6QkucS-mVA,gas_station,
44006687,51.878515,0.537497,38.03308349,13.04291116,1.0,ChIJH1PIj_zx2EcRlFMPQtvwWv0,gas_station,
44006688,51.424181,-0.867434,56.30326566,0.448281325,1.0,ChIJayOXnfaDdkgR0GcW2k94gUo,gas_station,
44006689,51.396151,-1.062664,15.3,-1.46,1.0,ChIJqZJrzJKedkgRYqk-EgbFQwU,gas_station,
44006691,51.503846,-1.122875,3.06,-5.24,1.0,ChIJYRRR4RuYdkgRWxLlyqwZ63M,gas_station,
44006692,51.419117,-0.85516,118.1488317,0.145073788,1.0,ChIJWycnOPSDdkgRCXSEwqMrwf8,gas_station,
44006693,51.341147,-0.82012,73.08,-2.9,1.0,ChIJGXySVnQqdEgRCOEY4kx4G2M,gas_station,
44006694,51.482525,-1.079465,-109.2504186,0.017851875,1.0,ChIJ1WlyDiGZdkgRI2NnU3vGVrE,gas_station,
44006695,51.327752,-1.002443,-158.2868555,0.84807539,1.0,ChIJfQm0c24ndEgRTtH-O_HVxIo,gas_station,
44006696,51.561025,-1.149039,-124.9155578,0.56536477,1.0,ChIJ77HcuxiWdkgR58xQBgby_Bo,gas_station,
44006698,50.943986,-2.629735,69.47800287,1.583126295,1.0,ChIJQzzFozNAckgROG1WRZyC6DA,gas_station,
44006699,54.531313,-1.058805,-72.60758589,0.241507885,1.0,ChIJy9N3eVjvfkgR2voQy_vtKyU,gas_station,
44006701,53.044762,-0.38672,56.86301698,-2.802525819,1.0,ChIJ25jPsVIVeEgRVjmf60ydQLY,gas_station,
44006702,51.772816,-0.443804,-176.3036582,3.818957074,2.0,ChIJ0wd56lpHdkgRzj5DRXhi91k,gas_station,
44006703,51.79275,-0.390759,-56.65809074,1.493780274,1.0,ChIJJThQ66w4dkgRBzMIrey7r78,gas_station,
44006704,50.919084,-1.461517,-111.7721937,3.875079927,1.0,ChIJK2mlJHZ2dEgRZBcHjRq5IWA,gas_station,
44006705,52.560209,-1.787856,80.69530695,4.283400587,1.0,ChIJGQV-nH-lcEgRP-MO_m-S8ws,gas_station,
44006706,51.31185,-0.623559,84.6870858,0.599158301,1.0,ChIJ3c3D71rWdUgR_GRAjYy-e-0,gas_station,
44006707,53.434005,-2.156914,113.3270933,0.686797096,1.0,ChIJ0zcseoqze0gRONBx1wK1mEE,gas_station,
44006710,51.071606,-0.30841,96.18207264,2.998502652,1.0,ChIJDUtqJLnrdUgRGp7QxRXZCeg,gas_station,
44006711,54.619752,-1.639227,3.286375879,-0.694331161,1.0,ChIJl6lSuCSDfkgRwFO-S3DLdk4,gas_station,
44006712,52.596105,-1.999494,-11.3817185,1.876895482,1.0,ChIJO8K_uq2YcEgRjKMVe6YOd7E,gas_station,
44006714,51.358715,1.063137,79.02,-2.72,1.0,ChIJnz9-2sA02UcRYspPtfJAAtA,gas_station,
44006717,53.476196,-2.26708,-143.5083582,4.162846479,1.0,ChIJlUnjbSKue0gRL-alxe2C3w4,gas_station,
44006718,54.063751,-2.876124,2.959644499,0.16668805,1.0,ChIJufgVRRaefEgRnjA9qrv1Wx4,gas_station,
44006719,55.943809,-4.750624,-94.17892605,-0.34118185,2.0,ChIJ4605pTquiUgRRFNMY242KTQ,gas_station,
44006720,57.546433,-2.965432,83.87538319,3.53680754,1.0,ChIJ5R2l97urhUgR9tBjTJPYe-o,gas_station,
44006721,51.24992,-0.202173,-25.80659006,0.312050153,1.0,ChIJzYxGFrvkdUgRDjzq8Y2PM4s,gas_station,
44006722,51.234737,-0.326189,-166.1643516,6.956037931,1.0,ChIJibiFhx3ndUgRm1SFW5HoyT4,gas_station,
44006723,51.245156,-0.258461,-42.70515827,-4.561354147,1.0,ChIJt5G9-hTkdUgRzwbLWvSzpFU,gas_station,
44006724,51.169038,-0.183938,32.24261538,-0.169778912,1.0,ChIJWzoiKbzxdUgR-ZSiU-4qPoA,gas_station,
44006725,51.538782,-0.876732,38.20011301,-2.564895153,1.0,ChIJaZLo8T2PdkgRTasQr2i4oeY,gas_station,
44006726,55.857778,-4.415195,-29.9208223,4.220977728,1.0,ChIJXzK7Qc1OiEgR_OK-G2YpSpw,gas_station,
44006727,53.292301,-1.307554,57.47367985,0.685348251,1.0,ChIJoX0Ryp2eeUgRscBa8SlLMP4,gas_station,
44006728,54.777552,-1.540152,-123.5579103,2.109884451,1.0,ChIJZWhFzWJ9fkgRev4JTJDi6jk,gas_station,
44006729,52.751715,-1.453176,34.62593186,4.463914922,1.0,ChIJl-9od1v8eUgROZbCcVKrHa0,gas_station,
44006730,53.055578,-3.009439,56.40796789,0.726624483,1.0,ChIJqbfVWvnGekgRZQ_HHrj71lE,gas_station,
44006734,51.602929,-3.346759,-79.38530536,6.381740568,1.0,ChIJFXMF868XbkgRhbs-KBIIMyM,gas_station,
44006735,53.192646,-3.189061,7.219773805,3.425600767,2.0,ChIJ9R8YQSbOekgR-TwcKO3zjsY,gas_station,
44006737,53.292792,-3.463499,-97.294362,0.317058179,1.0,ChIJadtp6AEpZUgRLzmvMUq_HQk,gas_station,
44006738,53.303477,-3.468117,42.2196594,0.061502216,1.0,ChIJB8x4clMoZUgRctBYYrovTMY,gas_station,
44006739,53.190947,-3.408835,-24.62292349,-3.188341877,1.0,ChIJiReMCv8vZUgRXpzYFnDoNRw,gas_station,
44006740,53.767407,-2.678531,-167.8563113,2.48345876,1.0,ChIJExkvnkZye0gRNzuY2eIegCo,gas_station,
44006741,55.59716,-4.473569,-99.59867808,3.804440216,2.0,ChIJW_nqjIcyiEgRjdNXx_4Z4QU,gas_station,
44006742,53.451213,-2.963794,-16.67734414,1.071909238,2.0,ChIJc40MT8Uje0gRw29gdkk0Uxk,gas_station,
44006743,51.464782,-0.978003,-135.0399963,3.038147071,1.0,ChIJV3z-gwObdkgRBb7BIh46wQg,gas_station,
44006744,53.141557,0.33255,143.4915045,3.455860212,1.0,ChIJT_561sjG10cRHT9Pda6mR2U,gas_station,
44006746,51.448264,-0.325217,-12.98991731,6.914288325,1.0,ChIJbVZE2EMMdkgRFtucL_tFAh4,gas_station,
44006747,51.430338,-0.30706,-78.49561287,-1.635486888,2.0,ChIJCU6t5XQLdkgR5JIuk8OJvQQ,gas_station,
44006748,51.65743,-0.500688,78.13548931,2.538040271,1.0,ChIJldaucIBpdkgR6kHQR6XJ7Ic,gas_station,
44006749,52.232578,-2.730581,323.3864326,0.043522599,1.0,ChIJW5I--zFHcEgRsO26waTfK44,gas_station,
44006750,53.030048,-2.193283,-53.20398637,0.135742096,1.0,,,
44006751,53.345265,-1.426592,153.3185665,-1.90152846,1.0,ChIJlbhTn9OCeUgRwm9xD6jK6Sc,gas_station,
44006753,50.452267,-3.592679,15.94826477,6.177544036,1.0,ChIJh0NmRckabUgRyMyGV2JgNt8,gas_station,
44006754,53.78004,-1.590107,79.0846294,3.438818399,1.0,ChIJX2c4KBlfeUgRDrCwa-Ygg_A,gas_station,
44006755,51.158324,-0.15592,80.54501999,1.151523186,1.0,ChIJr0bIAGrwdUgRvUrY2zn6NNc,gas_station,
44006756,51.163013,-0.173926,58.35448706,-1.18960466,1.0,ChIJSeCqURfwdUgRTwrx6rwSiDw,convenience_store,
44006757,51.393027,-0.742488,188.3590257,3.44044574,1.0,ChIJY1pR_xx-dkgRRY2zFfL2IHw,gas_station,
44006759,50.906255,-1.624842,-133.5279503,2.085743158,1.0,ChIJwWpKn4-Oc0gRFCtx7181yqU,gas_station,
44006760,50.815109,-1.868845,347.04,-5.06,1.0,ChIJjbnoLKeic0gRB_hBWF7gzyw,gas_station,
44006761,54.003361,-1.54842,19.8703324,3.148715752,1.0,ChIJ8TGcS7tTeUgRaeu3tBLj1q8,gas_station,
44006763,54.004781,-1.549524,-115.7375425,-3.028949387,1.0,ChIJn4Bvvu9TeUgRHqbA6EA5Na0,gas_station,
44006764,51.533397,0.106339,-102.4710105,-3.275692311,1.0,ChIJS35wgOil2EcR7NoG5Bh5e48,gas_station,
44006767,53.248165,-0.538286,125.4967832,1.218782821,1.0,ChIJ_bpOJzhbeEgRD_COzvEet40,gas_station,
44006768,53.561505,-2.428673,126.253411,1.553956884,1.0,ChIJVcQmvUqme0gRj8TXjE06740,gas_station,
44006769,51.770109,-0.788853,-42.63050307,-2.250941779,1.0,,,
44006770,51.216847,-1.474353,-40.65337823,-0.720490708,2.0,ChIJHy_YuwgHdEgR1a_1Pn_RuMU,gas_station,
44006771,52.141541,-0.423672,-96.07349859,4.545294592,1.0,ChIJWVRdmFG2d0gRzv0PtKvuVZE,gas_station,
44006773,50.74385,-1.816742,-8.410360758,-2.195044934,1.0,ChIJCVN9Vyqfc0gRUMkDTmRwW00,gas_station,
44006774,56.453763,-2.979562,128.926259,0.268262772,1.0,ChIJr-RuUrlchkgRGq6zLbd4daw,gas_station,
44006775,51.472415,0.271083,163.9390008,-2.964845174,2.0,ChIJ40waGiix2EcRY5X9rWr770w,gas_station,
44006776,53.558227,-2.329123,-130.0702795,-1.43974602,2.0,ChIJ-TT9n56le0gRe6mwUqoSWgg,gas_station,
44006777,51.702506,-3.419795,119.511625,-0.088749166,1.0,ChIJr-qM2B08bkgR4Jn6D952cIQ,gas_station,
44006778,56.194214,-3.003703,-39.86714554,5.293713342,1.0,ChIJe4aOjxRNhkgRxjYRCxwQh70,gas_station,
44006779,55.607018,-4.669448,77.13445774,1.467272671,1.0,,,
44006781,51.806914,-4.779862,-150.3698948,3.8955148,2.0,ChIJoZ_7RjUtaUgR5Vc3WUL8G4I,gas_station,
44006782,51.338803,0.52739,-66.2866095,0.303042914,1.0,ChIJx1YHltEy30cRRa-CWSpIENw,gas_station,
44006784,53.781565,-0.301323,82.23805637,-2.9901152,1.0,ChIJA63kBCu8eEgRAcbV72gWu6Y,gas_station,
44006786,53.592128,-2.276286,51.19527264,-4.23426572,1.0,ChIJ9-TnZTile0gRzJfAf-HKOIE,gas_station,
44006787,53.574172,-2.17547,-42.47273875,4.237230488,1.0,ChIJE386uiW6e0gRbhD7bwbACxg,gas_station,
44006788,53.703454,-1.918962,98.61962966,6.196537538,1.0,ChIJf9BEPGHCe0gR8XxLBY1SyBE,gas_station,
44006789,53.524565,-2.215025,107.408938,6.024095959,0.0,ChIJbYjMgYqwe0gRdEH0qUlrn3E,gas_station,
44006790,51.333303,0.478328,29.99953392,0.326713728,1.0,ChIJpYFNssPM2EcRxj334At8rAQ,gas_station,
44006791,51.431991,0.394656,85.20099205,2.414327034,1.0,ChIJd8QhqYrJ2EcRYzd5R-OEh1w,gas_station,
44006792,51.570695,0.677676,303.58,-1.8,2.0,ChIJi1-Vr27Z2EcR7cd0Ny19fxg,gas_station,
44006793,50.548518,-4.90524,88.38,-2.0,1.0,ChIJ2ZujG6R1a0gRywau5t2dG7M,gas_station,
44006794,52.653165,-0.485594,-18.69447327,0.332338277,1.0,ChIJhztup9aLd0gREvUAMLB9Jrc,gas_station,
44006795,51.698224,-3.028964,18.49048401,2.042650332,1.0,ChIJW7Pb6ZrecUgRR9VKRvG2GOI,gas_station,
44006796,52.506759,-0.705005,-39.78029019,1.122025101,2.0,ChIJxQAsa5Wcd0gRvj_VKbQHGXk,gas_station,
44006797,53.59328,-2.213812,49.09433541,-4.24450427,1.0,ChIJW5v-Oam7e0gRRv-yEJnzp1A,gas_station,
44006798,57.989803,-4.157705,68.44,2.53,1.0,ChIJrZ_ZpF7yj0gR2nTz9VL8Zh0,car_repair,
