SiteID,hasShop,shopBrand,accuracy,Tokens,usedPhotoDate,usedPhotoFileName,isStreetViewPhoto
44007119,True,Morrisons,100,1039,2024-08-01,image.png,True
44009862,True,Morrisons Daily,100,1297,2023-09-01,2.jpg,False
44007452,True,Tesco Express,100,2845,2024-08-01,Screenshot 2024-08-27 at 11.38.46.png,True
44002295,True,Shell Select,95,1297,2023-10-01,2.png,True
44001156,True,Shell Select,100,2845,2024-11-01,Screenshot 2024-05-15 at 16.05.41.png,False
44003186,True,Londis,95,1555,2023-04-01,Screenshot 2024-05-03 at 7.31.08 PM.png,True
44004614,True,Co-op,100,1039,2023-04-01,Asda Ilkeston Heanor Road Petrol Fil_edited.jpg,True
44004553,True,Other,70,1813,2021-07-01,AS 24,False
44004570,True,Morrisons Daily,100,1039,2024-05-01,Quarrymoor Service Station,True
44002382,True,M&S Simply Food,95,2845,2023-09,Screenshot 2023-10-27 at 23.42.06.png,False
44000438,True,StarMarket,70,1555,2024-06-01,0-Full.png,False
44009180,True,Nisa,95,2071,2023-06-01,Screenshot 2024-03-29 at 13.21.08.png,True
44010054,True,Co-op,95,1039,2023-07-01,bp,True
44008280,True,Co-op,100,523,2023-03-01,image.png,True
44007124,True,Nisa Local,100,1297,2023-04-01,Screenshot 2024-05-01 at 17.20.15.png,True
44005200,True,Spar,95,2845,2022-08,shell-6.png,False
44007344,True,Spar,90,1297,2023-07-01,Screenshot 2024-05-08 at 18.21.29.png,True
44002905,True,M&S Simply Food,95,2329,2024-04-01,Screenshot 2024-05-05 at 18.00.43.png,True
44007237,True,Spar,100,1039,2023-07-01,Screenshot 2024-02-18 at 13.02.58.png,True
44004959,True,Morrisons Daily,95,1297,2023-06-01,Screenshot 2024-07-01 at 13.30.38.png,True
44000739,True,Nisa,90,1555,2024-04-01,TEXACO.png,False
44007865,True,Shell Select,95,2845,2023-04-01,Shell,False
44005921,True,Tesco Express,100,2329,2022-04-01,8.png,False
44009989,True,Tesco Express,100,2587,2024-04-01,1,False
44001613,True,Tesco Express,95,1555,2024-07-01,464 A38,True
44005080,True,Nisa,95,1039,2023-05-01,Screenshot 2024-02-29 at 13.09.24.png,True
44000867,True,Shell Select,95,2845,2019-02-01,shellselect.png,False
44005140,True,Spar,85,2845,2020-08-01,bp,False
44008515,False,null,50,523,2023-05-01,0426.png,True
44003938,True,Shell Select,100,2845,2020-08-01,Screenshot 2024-01-09 at 12.40.37.png,False
44004137,True,Morrisons Daily,100,1039,2023-07,Screenshot 2024-02-23 at 14.43.26.png,True
44001846,True,Esso On the Run,95,1039,2023-04-01,Screenshot 2024-05-09 at 16.04.04.png,True
44008245,True,Morrisons Daily,100,1555,2024-07-01,screenshot_2024-07-08_12-51-00.png,True
44005263,True,Shell Select,95,2329,2018-04-01,Shell.png,False
44002649,True,Londis,100,2587,2020-04-01,Esso.png,False
44001054,True,Esso On the Run,95,2845,2023-07-01,9.png,False
44004993,True,Londis,100,2845,2023-03-01,bp,False
44003197,True,Co-op,95,2587,2012-04-01,71074781-9345-401c-991e-002e9f9a8260.png,True
44004804,True,ASDA Express,95,1555,Dec 2023,Esso,False
44009519,False,null,95,1039,2024-05-01,Screenshot 2024-05-15 at 23.10.23.png,True
44002176,True,Spar,95,2845,2018-09-01,Screenshot 2024-05-03 at 11.33.08.png,False
44003013,True,ASDA Express,100,523,2024-05-01,1731011674-b4e4e8a7c7.jpg,True
44002731,True,Spar,100,2587,2024-06-01,9,False
44002313,True,M&S Simply Food,95,2845,2024-10-01,screenshot_1714885703.png,False
44002564,True,Shell Select,85,2329,2020-11-01,7405 BJ,False
44002006,True,Londis,100,2329,2024-08-01,Screenshot 2024-05-14 at 13.33.21.png,False
44006937,True,M&S Simply Food,100,2845,2023-05-01,bp,False
44002826,True,Spar,95,1039,2023-07-01,screenshot_1.png,True
44001028,True,BP Connect,95,1039,2022-11-01,bp,True
44010072,True,Puri Foods & Fuel,90,2071,Oct 2019,Puri Foods&Fuel / GULF PETROL STATION (2).jpg,False
44009238,True,Shop,80,2071,2024-04-01,Screenshot 2024-05-19 at 11.39.24.png,False
44006150,False,null,100,1039,2022-09-01,Essar Ramsey Service Staton,True
44010021,True,Tesco Express,100,2071,2018-01-01,Screenshot 2024-05-08 at 11.03.33.png,False
44000372,True,Premier,95,2587,2023-08-01,Screenshot 2024-03-14 at 21.49.14.png,True
44005666,True,ASDA Express,100,2845,2024-09-01,10.png,False
44003075,True,Londis,100,2329,2021-10-01,Screenshot 2024-02-29 at 13.11.51.png,False
44003315,True,Spar,95,2845,2020-10-01,Screenshot 2024-03-22 at 14.20.58.png,False
44000927,False,,100,2845,2024-10-01,3-full.png,False
44006919,True,Costcutter,100,2587,2024-06-01,84b03632-4e99-4e8c-8971-dd4c7d19b6b1.jpg,False
44006365,True,ASDA Express,100,2845,2023-09-01,Essso,False
44007464,True,Tesco Express,95,1813,2017-11-01,Screenshot 2024-02-29 at 23.45.40.png,False
44006485,True,Londis,95,2587,2023-05-01,Screenshot 2024-05-03 at 13.31.06.png,True
44005046,True,Spar,95,1813,2022-01-01,719666874-09916689507,False
44001708,True,Shell Select,95,2845,2016-09-01,7.png,False
44001281,True,Spar,100,2071,2023-04-01,Screenshot 2024-05-03 at 13.54.42.png,True
44004345,True,BP Connect,95,1039,2024-08,Screenshot 2024-05-09 at 11.19.03.png,True
44000400,True,BP Connect,70,523,2021-10-01,original.png,True
44002908,True,Tesco Extra,100,1813,2022-08-01,Screenshot 2024-01-18 at 13.02.13.png,True
44002191,True,Spar,95,2845,2023-05-01,09-glenarm-road-filling-station.png,True
44003553,True,Morrisons Daily,100,781,2023-05-01,screenshot_2024-05-08_at_16.14.46.png,True
44004883,True,Londis,100,2845,2021-08-01,Screenshot 2024-02-08 at 19.39.45.png,False
44007733,True,Tesco Express,100,2845,2022-06-01,Screenshot 2024-05-03 at 20.37.07.png,False
44010276,True,Spar,95,2845,2024-04-01,Screenshot 2024-05-08 at 19.58.16.png,False
44004087,True,Etwall Fuel Express,95,523,2023-08-01,762654057-919391f7a6.jpg,True
44010700,False,,90,1039,2024-03-01,2342423.png,True
44010514,True,Nisa,95,523,2019-08-01,199680367-6d01e8695c4a.jpg,True
44005161,True,Shop,95,2071,2023-10-01,1705170253599.jpg,True
44005759,True,Tesco Extra,100,2329,2023-09-01,Screenshot 2024-01-20 at 15.46.53.png,False
44004702,True,Scottish Fuels,80,1039,2023-06-01,2024-05-03_18-06-24.jpg,True
44000707,True,Shell Select,90,2845,2022-10-01,75746395-8a6c-41ae-b012-f3f073b4d238.png,True
44002535,True,Nisa,70,523,2022-08-01,000.jpg,True
44006202,True,Shell Select,95,2845,2023-06-01,Shell,False
44006170,True,M&S Simply Food,100,2845,2021-05-01,3944e7d2-e0f1-48a7-93f3-a910db7a1926.jpeg,False
44009852,True,Morrisons Daily,100,2845,2024-09-01,Screenshot 2024-05-03 at 14.02.44.png,False
44000327,True,Spar,100,2845,2024-09-01,4.png,True
44010947,True,Spar,95,2845,2021-10-01,Shell,True
44006178,True,Nisa,95,2845,2024-05-02,Screenshot_20240502-125137.png,False
44001394,True,Londis,100,1039,2024-07-01,Texaco,True
44000518,True,Londis,100,2845,2022-06-01,Screenshot 2024-03-09 at 17.42.36.png,False
44002966,True,Tesco Express,90,1813,2024-06-01,8.png,True
44001516,True,Tesco Extra,95,2845,2023-03,957888e4-3418-4795-8f9c-a5d09c68e4a6.png,False
44004466,True,Shell Select,90,2845,2016-07-01,shell-10.png,False
44010922,True,ASDA Express,95,523,2023-06-01,392573599-c593e78105.jpg,True
44005866,True,M&S Simply Food,95,2329,2016-07-01,1.png,True
44009507,True,Pace,80,1039,2024-03-01,Screenshot 2024-04-01 at 19.46.00.png,True
44007823,True,BP Connect,90,2071,2023-06-01,7382950762882373470,True
44003775,True,Spar,90,1813,2023-02-01,Feb 2023,False
44002608,True,Londis,100,2845,2023-03-01,JET,True
44003104,True,Nisa,95,2845,2024-05-01,15 Bridgnorth Rd,True
44002355,True,Tesco Express,100,2845,2018-03-01,901207f8-42a4-4886-9455-6695a6c4f318.png,False
44000205,True,Tesco Express,100,2071,2023-01-01,Screenshot 2024-05-04 at 12.59.39.png,False
44003887,True,Nisa,95,1039,2024-04-01,Screenshot 2024-05-07 at 23.54.42.png,False
44001817,True,Spar,95,2329,2021-02-01,bp.png,False
44005408,True,Londis,100,2071,2024-01-22,Screenshot 2024-01-22 at 22.25.15.png,False
44006970,True,Londis,100,1555,2023-05-01,Screenshot 2024-02-05 at 10.52.39.png,True
44000627,True,Londis,95,2845,2024-11-01,Screenshot 2024-11-21 at 13.56.26.png,False
44001398,True,Londis,100,1813,2023-09-01,Screenshot 2024-04-28 at 14.20.49.png,False
44009963,True,Spar,100,1297,2022-09-01,Screenshot 2024-03-23 at 10.47.34.png,True
44003052,True,Shell Select,95,2329,2024-07-04,Screenshot 2024-07-04 at 14.28.17.png,True
44005719,True,Esso On the Run,80,1297,2016-09-01,4.png,True
44003852,True,Spar,90,2845,2016-11-01,10,False
44001389,True,Tesco Express,100,1297,2023-10-01,Screenshot 2024-02-05 at 20.22.28.png,False
44002606,True,Nisa,70,523,2022-12-01,crop0.jpg,True
44003425,True,Londis,90,523,2024-07-01,image.png,True
44003133,True,Premier,80,1555,2024-03-01,4,False
44003119,True,Esso On the Run,70,2845,2018-07-01,599a827e-4886-4979-8c0d-3a3985643a11.png,False
44004058,True,Londis,100,2845,2024-05-01,Screenshot 2024-05-01 at 23.05.38.png,True
44006171,True,Shell Select,95,2845,2023-06-01,8046591768467385926_0_-6,False
44006619,True,Esso On the Run,90,1039,2023-03-01,Screenshot 2024-05-03 at 15.56.22.png,True
44006613,True,Shell Select,80,2845,2019-05-01,Shell.png,False
44007415,True,Esso On the Run,90,2845,2021-12-01,Texaco - Cottage Service Static,False
44009642,True,ASDA Express,95,1813,2024-06-01,0.png,True
44003007,True,Spar,100,523,2020-08-01,0001.png,True
44004353,True,Shell Select,100,2587,2024-06-01,9.png,True
44001744,True,Londis,95,1297,2024-05-01,568 A4311,True
44009777,True,Nisa,80,1039,2021-07-01,4 High St.png,True
44004966,True,Tesco Express,100,2587,2021-08-01,Nishit Kotak,False
44010307,True,Todays Extra,95,1039,2011-06-01,Screenshot 2024-05-01 at 20.17.55.png,True
44004236,True,Esso On the Run,90,2071,2022-02-01,2.png,False
44005579,True,Esso On the Run,90,2845,2024-09,Screenshot 2024-05-08 at 11.00.16.png,True
44002512,True,Esso On the Run,70,523,2024-08-01,image.png,True
44001966,True,Greggs,90,1039,2023-06-01,Screenshot 2024-05-02 at 20.58.15.png,True
44002075,True,Maxol,95,523,2023-07-01,image.png,True
44001697,True,Londis,100,2845,2023-11-01,Screenshot 2024-05-03 at 15.46.19.png,False
44006505,True,Tesco Extra,100,2587,2023-08-01,Screenshot 2024-04-28 at 21.48.47.png,False
44004566,True,ASDA Express,95,2587,2024-01-01,Screenshot 2024-05-06 at 20.44.59.png,False
44006193,True,Nisa Local,100,1039,2022-08-01,Nisa Local,True
44006044,False,null,70,1039,2020-08-01,1-full.png,True
44007611,True,BP Connect,95,1555,2024-08-01,Screenshot 2024-05-03 at 12.07.46.png,True
44005433,True,ASDA Express,95,2845,2024-04-01,2024-04-24_11-42-46.jpg,False
44002063,False,null,100,2845,2024-02-12,16,True
44010649,True,Unbranded,90,1813,2023-07-01,Johnston Brothers Filling Statix.png,False
44000953,True,M&S Simply Food,95,2845,2022-04-01,Screenshot 2024-04-03 at 21.55.51.png,False
44006581,True,Spar,100,1813,2023-02-01,A59,False
44002336,True,Londis,100,1039,2017-07-01,79251697-8e94-4c14-a4b8-c0868c2b6997.png,False
44004673,True,Shell Select,70,1555,2024-11,Shell,False
44003082,True,Applegreen,95,2845,2022-07-01,Applegreen Chatteris Bridge St Services - Intelligent Eating.jpg,False
44003157,True,Spar,90,2845,2021-08-01,Screenshot 2024-01-04 at 13.35.44.png,False
44005996,True,Tesco,100,2587,2024-08-01,Screenshot 2024-05-15 at 16.01.26.png,True
44001820,True,Tesco Express,90,2845,2024-09-01,16 - Esso.png,False
44007445,True,Shell Select,90,2071,2015-07-01,Shell,True
44003018,True,ASDA Express,100,1039,2024-07-01,Screenshot 2024-05-03 at 09.13.08.png,True
44004826,True,Shell Select,80,2845,2022-10-01,https://lh3.googleusercontent.com/p/APj-WBv53Jb6iI6iI31xW13y2J4oXlT1gM5tUj2w6qI=s680-w680-h510,False
44002486,True,Shell Select,95,2845,2017-02-01,90596121-c619-4520-8078-a8143ff88c9c.png,False
44005405,True,best-one,100,2845,2022-02-01,Screenshot 2024-04-28 at 19.03.20.png,False
44000645,True,Londis,100,2845,2017-07-01,4.png,True
44005274,True,Nisa,95,2587,2022-11-01,image capture_Nov 2022,False
44009501,False,,90,1813,2024-08-01,4 Tre St,True
44003932,True,Londis,95,2845,2021-07-01,Screenshot 2024-01-25 at 11.21.04.png,False
44000831,True,Nisa,95,1297,2024-05-01,Shell,False
44003055,True,Tesco,100,1813,2024-07-01,screenshot_2024-01-09_134429.png,False
44002067,True,Londis,95,2845,2019-12-01,11,False
44008779,True,Spar,85,1297,2010-09-01,4.png,True
44005970,True,Morrisons Daily,100,2845,2023-09,3995b2b7-2d13-490c-9945-7a58b3e1f9b6.png,False
44000619,True,Tesco Express,100,2329,2024-04-01,2024-04-26-09-51-19.jpg,False
44006109,True,Nisa,80,1297,2022-08-01,Aug 2022,False
44003993,True,Tesco Express,95,2071,2022-11-01,Screenshot 2024-02-25 at 18.53.16.png,True
44002989,True,Premier,95,523,2022-08-01,17068581695117574.png,True
44009876,True,Londis,95,2845,2021-04-01,shell (1).png,False
44007895,True,Budgens,100,2845,2024-11-01,Screenshot_20240217_103004_Chrome.jpg,False
44001494,True,Shell Select,75,2071,2024-07-01,Screenshot 2024-07-14 at 16.00.18.png,True
44004869,True,Tesco Express,100,1555,2023-05-01,2024-05-26_19-25-36.jpg,True
44005932,True,M&S Simply Food,100,2845,2023-12-01,Ali Asgor Shohel,False
44005035,True,ASDA Express,95,2845,2021-01-01,Screenshot 2024-01-15 at 15.58.35.png,False
44007765,True,Londis,100,2845,2023-06-01,8.png,False
44002526,True,M&S Simply Food,100,2587,2024-05-01,Screenshot 2024-05-14 at 16.29.42.png,False
44004731,True,Subway,90,2845,2023-04-01,"124 High St. Cinderford, England",True
44010529,True,Spar,100,1297,2022-07-01,4.png,True
44009780,True,Premier,95,1297,2023-05-01,Screenshot 2024-05-05 at 17.56.26.png,True
44002247,True,BP Connect,95,1555,2020-09-01,bp.png,True
44007429,True,Londis,95,1555,2023-03-01,Screenshot 2024-05-04 at 14.21.03.png,True
44009726,True,ASDA,95,523,2021-10-01,162.jpg,True
44005877,True,Londis,95,1813,2023-05-01,Screenshot 2024-01-06 at 17.36.19.png,False
44008882,False,,100,2845,2023-06-01,Screenshot 2024-03-14 at 20.43.55.png,False
44002296,True,Shell Select,95,2845,2020-01-01,shell-7.png,False
44004539,True,Esso On the Run,80,1039,2020-10-01,Screenshot 2024-05-19 at 23.39.58.png,False
44005036,True,WATAN SUPERSTORE,95,2845,2021-03-01,Screenshot 2024-04-28 at 12.01.05.png,True
44005260,True,Morrisons Daily,95,2071,2023-07-01,2075828292-068001727_photo.jpg,True
44003554,True,Tesco Extra,100,2845,2023-10-01,Screenshot 2024-03-08 at 14.43.31.png,False
44002347,True,Shell Select,95,1813,2017-02-01,4.png,False
44005991,True,Spar,95,1813,2024-05,Shell,False
44000906,True,Londis,95,2845,2024-05-01,Shell,False
44003737,True,Texaco,90,2845,2024-10-01,screenshot_1.png,False
44002315,True,Shell Select,90,2845,2017-09-01,shell.png,False
44006594,True,Spar,100,2071,2019-09-01,Screenshot 2024-02-17 at 16.15.27.png,False
44005293,True,Londis,100,2845,2024-07-01,Screenshot 2024-11-16 at 12.57.03.png,True
44003446,True,ASDA Express,90,2587,2024-08-01,ASDA Petrol Station,False
44005635,True,Nisa,70,1297,2023-05-01,JET,True
44007681,True,BP Shop,100,2845,2023-06-01,Screenshot 2024-01-01 at 17.02.58.png,False
44004139,True,Esso On the Run,80,2845,2023-08-01,Screenshot 2024-03-18 at 21.34.16.png,True
44007787,False,,100,1555,2021-10-01,1635953916073.png,True
44005002,True,Pace,90,1039,2021-03-01,Screenshot 2024-05-09 at 10.56.29.png,True
44005992,True,Londis,100,2845,2021-03-01,image.png,False
44010598,False,null,10,523,2021-11-01,image.png,True
44005510,True,Londis,100,523,2023-05-01,image.png,True
44001297,True,Aldi,95,2845,2023-11,bp,False
44005525,True,Greggs,70,2845,2024-03-01,screenshot_2024-05-03_at_13.04.22.png,False
44003170,True,best-one,95,523,2024-07-01,Esso.png,True
44001669,True,Spar,90,1297,2022-04-01,2.png,False
44008242,True,Shell Select,90,1297,2024-11-01,Screenshot 2024-11-17 at 14.59.39.png,False
44007658,True,Londis,95,2845,2023-05-01,Screenshot_20240124_115202.png,False
44001369,True,Londis,100,1039,2024-09-01,Screenshot 2024-05-02 at 13.42.29.png,True
44000558,True,ASDA Express,100,1555,2024-02-01,asda Bournemouth Express Pe,False
44005396,True,Shell Select,85,1555,2016-11-01,5.png,False
44006583,True,park&shop,95,2845,2024-04-01,Screenshot 2024-05-13 at 16.16.18.png,False
44004069,True,Londis,100,1297,2023-04-01,Esso.png,True
44000936,True,Londis,100,2845,2023-11-01,Screenshot 2024-05-14 at 20.33.34.png,False
44009736,True,ASDA Express,95,523,2023-03-01,image.png,True
44009173,True,Post Office,80,1297,2021-03-01,Screenshot 2024-02-29 at 12.04.57.png,True
44003332,True,Shell Select,95,1813,2024-07-01,Shell,True
44005105,True,Esso On the Run,70,1297,2023-08-01,Lawton Services,True
44002293,True,Spar,100,2845,2021-11-01,3.png,False
44002287,False,null,70,1297,2024-03-01,Screenshot 2024-05-04 at 12.52.55.png,False
44009576,True,Morrisons Daily,100,1039,2018-07-01,Screenshot 2024-05-03 at 16.29.42.png,True
44005379,True,Londis,100,2329,2024-06-01,337451684-9c4b98e0-534c-49ff-8a95-b183c959f31d.png,True
44002467,True,Tesco Express,100,1039,2023-06-01,Screenshot 2024-05-08 at 13.09.33.png,True
44004464,True,M&S Simply Food,100,1297,2023-04-01,bp,True
44000873,True,Unknown,50,781,2023-07-01,Screenshot_2.png,True
44006998,True,Premier,100,2845,2021-03-01,Robinson & Young Premier/Texaco - Google Search_page-0009.jpg,False
44003843,True,Londis,100,2587,2023-08-01,20230814_101822.jpg,False
44004145,True,Budgens,95,2845,2022-11-01,Screenshot 2024-01-22 at 12.49.18.png,True
44002258,True,Shell Select,95,2845,2017-02-01,Shell,False
44005378,True,Budgens,100,523,2022-10-01,shell.png,True
44001922,True,Nisa,95,2845,2023-04-01,2456232352345.png,True
44007784,True,Nisa Local,100,2845,2023-01-01,7,False
44002820,True,Londis,90,1039,2023-09-01,screenshot_2024-02-24_16-05-59.png,False
44006728,True,Tesco Metro,100,1813,2024-07-01,Screenshot 2024-05-09 at 17.12.01.png,True
44009592,True,Londis,95,2845,2018-09-01,7,False
44002352,True,SPAR,100,523,2023-05-01,1409547153-f5f9482497c8.png,True
44004745,True,BP Connect,50,523,2024-07-01,image.png,True
44003828,True,ASDA Express,100,1297,2024-05-01,Screenshot 2024-05-19 at 19.21.42.png,False
44002076,True,Londis,95,2845,2024-04-01,Screenshot 2024-04-26 at 21.27.24.png,False
44001830,True,ASDA Express,95,2587,2024-11-01,Screenshot 2024-01-04 at 13.19.33.png,False
44001199,True,Shop,90,523,2022-03-01,303978666-9f8d91588363.jpg,True
44004756,True,Spar,95,2071,2022-04-01,Gulf,False
44003688,True,Tesco Express,100,1813,2023-08-01,government have granted permissio...,False
44005594,True,BP Connect,90,2845,2024-11-01,9544702849937521270.jpg,False
44004534,True,Londis,100,523,2024-10-01,000.jpg,True
44001402,True,Premier,90,2845,2018-02-01,Texaco Key Filling Station,False
44000345,True,Esso On the Run,95,781,2023-07-01,capture.AJ_2023,True
44007096,True,Morrisons Daily,95,2329,2018-01-01,14.png,False
44003824,True,ASDA,100,2845,2022-08-01,Asda Petrol,False
44004369,True,Tesco Express,100,1039,2018-05-01,Screenshot 2024-05-03 at 15.47.22.png,True
44006325,True,Spar,90,2329,2019-04-01,258 Ormskirk Rd,True
44001814,True,SPAR,95,2845,2023-03-01,5.png,False
44003353,True,Tesco Express,95,1813,2021-08-01,Screenshot 2024-03-08 at 14.10.40.png,False
44001299,True,Applegreen,100,2845,2022-11-01,capture.jpg,False
44009251,True,Budgens,95,2587,2023-08,Shell,True
44006760,True,Londis,95,2329,2024-05-01,Screenshot 2024-05-16 at 12.05.37.png,False
44005922,True,ASDA Express,95,1039,2024-09-01,354217054-5c88c1a9-0172-4738-be22-8d441ff05902.png,True
44006474,True,Spar,95,1813,2024-01-01,Screenshot 2024-05-01 at 16.21.48.png,False
44002601,True,Budgens,90,1039,2023-08-01,MRH Laindon,False
44005941,True,Shell Select,100,2071,2023-11-01,Screenshot 2024-05-02 at 13.37.09.png,False
44004893,True,Spar,95,2329,2024-10-01,Screenshot_20240517_202919.png,True
44007102,True,Shell Select,75,1813,2018-08-01,Shell.png,False
44006618,True,Spar,100,1039,2022-04-01,Screenshot 2024-05-05 at 18.14.10.png,False
44005604,True,Spar,95,2071,2022-06-01,shell4.png,False
44005553,True,Spar,100,2845,2023-09-01,bp,False
44006815,True,Nisa,90,2071,2020-06-01,168484437_883031223930957_4006860359520326521_n.jpg,False
44006311,True,Tesco Express,100,781,2023-05-01,Tesco Petrol Station,True
44008125,True,Spar,100,1813,2022-09-01,E733C98F-D266-4CE0-B3D6-9648DA73E0E9.png,True
44008683,True,Go Express,90,2587,2018-09-01,8.png,False
44010124,True,Morrisons Daily,100,1555,2023-04-01,Screenshot 2024-01-08 at 19.33.15.png,False
44006608,True,Londis,95,2329,2024-05-01,Princes Drive Service Station,False
44007960,True,Tesco Express,100,1297,2024-06-01,4309f62a-434b-48f4-923a-056bb30a008b.png,True
44003905,True,Shell Select,95,2845,2021-10-01,Shell.png,False
44003078,True,Londis,95,2845,2024-08-01,Screenshot 2024-05-07 at 16.17.17.png,True
44001141,True,Costcutter,100,523,2024-05-01,22240528-42e4-439a-9a09-1d6d6400c939.jpg,True
44010075,True,Spar,100,1297,2021-09-01,3,False
44006299,True,ASDA,100,2845,2024-08-01,8944434416558686321.png,True
44003063,True,Londis,95,1297,2018-12-01,Screenshot 2024-01-17 at 21.00.53.png,False
44010196,True,ASDA Express,95,1297,2024-07-01,image capture AJ 2024 - 2024 Google .png,True
44004623,True,Budgens,95,2587,2024-07-01,Screenshot 2024-02-18 at 12.34.19.png,True
44002496,True,Tesco Express,100,2845,2023-08-01,Screenshot 2024-05-03 at 17.00.20.png,False
44000254,True,Londis,100,1813,2024-06-01,7288f5af-0902-4c0b-950c-2c712b8c5055.png,True
44003076,True,Tesco Express,100,1555,2021-04-01,Screenshot 2024-02-29 at 15.28.25.png,False
44004045,False,null,90,1297,2022-11-01,Screenshot 2024-05-01 at 15.41.22.png,True
44004975,True,ASDA Express,95,2845,2024-04-01,Screenshot 2024-05-03 at 11.04.30.png,False
44005605,True,M&S Simply Food,100,2845,2023-04-01,Screenshot 2024-03-09 at 16.31.20.png,False
44000479,True,Tesco Express,100,1039,2024-09-01,Esso,True
44006622,True,Spar,100,2845,2023-09-01,482b0807-fd5e-417b-94f2-17c3853468e1.png,False
44005217,True,Shelfield,95,2845,2019-07-01,Sheffield Service Station+Greggs,False
44008142,True,Spar,95,1555,2022-04-01,Gulf,False
44000641,True,ASDA Express,95,2071,2023-09-01,170 Buxton Rd,True
44001791,True,Welford Garage,90,2845,2023-01-01,WELFORD GARAGE.jpg,False
44008692,False,,80,1039,2023-06-01,Screenshot 2024-05-05 at 14.19.44.png,True
44001753,True,Londis,100,2071,2020-10-01,87574873-551d-4636-b834-f1e980a162e4.png,True
44010505,True,Shell Select,90,2845,2024-07-01,Shell,True
44010030,True,Tesco Express,100,2071,2023-05-01,Screenshot_20240512_145559_Google.jpg,True
44003770,True,Londis,100,1297,2021-04-01,Esso,False
44003040,True,Tesco Express,100,2587,2022-03-01,screenshot_1.png,False
44005868,True,Londis,100,2845,2023-11,8-Full.png,False
44010980,True,Eurospar,95,523,2023-04-01,3207077141164534047_0_0.jpg,True
44009034,True,Nisa,70,1813,2020-07-01,4,False
44010028,True,Tesco Express,100,1555,2018-05-01,Screenshot 2024-01-23 at 19.28.23.png,False
44009654,True,The Gadget Corner,90,2071,2021-09-01,2,False
44008257,True,Shell Select,95,1297,2023-03-01,3.png,False
44000200,True,Londis,95,2845,Jun 2019,Texaco,False
44003111,True,M&S Simply Food,100,2845,2023-07-01,Screenshot 2024-02-15 at 14.19.27.png,False
44009209,False,null,100,1813,2024-07-01,9 B1332,True
44006112,True,Nisa,95,2845,2022-08-01,09.png,False
44004101,True,Shell Select,100,2845,2017-02-01,shell (1).png,False
44006680,True,Londis,95,2845,2023-10-01,bp.png,False
44003790,True,BP Connect,80,523,2016-07-01,5618957361-0.png,True
44000742,True,Budgens,95,1813,2024-11-01,Texaco,False
44002699,True,Londis,95,2071,2019-08-01,Esso Phoenix Property,False
44001831,True,Londis,95,1039,2024-06-01,Screenshot_2024-06-01_at_12.28.43.png,True
44002497,True,Nisa,80,2329,2019-04-01,7,False
44007203,True,ASDA Express,95,2071,2024-03-01,1-NathanButterworth-Mar2024.png,False
44005801,True,Tesco Express,100,2845,2024-01-01,Screenshot 2024-02-20 at 23.13.26.png,False
44004348,True,Shell Select,95,2071,2016-10-01,Screenshot 2024-02-26 at 16.38.02.png,False
44007877,True,Esso On the Run,100,1039,2022-06-01,Esso.png,True
44002755,True,Unbranded Shop,70,523,2023-06-01,image.png,True
44003200,True,Morrisons Daily,95,1555,2021-06-01,image.png,True
44005194,True,M&S Simply Food,95,1555,2023-10-01,Screenshot 2024-01-28 at 14.01.18.png,False
44004954,True,Greggs,95,2071,2019-04-01,9805708162723465655.jpg,False
44004474,True,Shell Select,100,2845,Apr 2017,Shell.,False
44007247,True,GoLocal,90,1813,2023-06-01,2.png,True
44010328,True,Truckstop,90,1813,Dec 2020,AS 24,False
44011076,True,Premier,100,1813,2024-09-01,Premier Ormeau Road Service.png,False
44004800,True,Haslemere your local store,80,2845,2024-10-01,Esso,False
44008788,False,,100,2071,2024-04-01,Screenshot 2024-05-15 at 10.36.06.png,False
44009194,True,Spar,90,2329,2024-01-01,1.png,False
44008877,True,Regency,90,2845,2020-12-01,12.png,False
44006439,True,Londis,95,1555,2024-07-01,9 A4036.png,True
44001643,True,Morrisons Daily,95,2845,2022-11-01,Screenshot 2024-05-02 at 18.46.15.png,False
44006840,True,Spar,100,1039,2023-03-01,Screenshot 2024-05-04 at 15.09.33.png,True
44010985,True,Nisa,80,1039,2023-06-01,149-754030954.jpg,False
44008635,True,Shop,80,2071,2018-06-01,7,False
44006591,True,Londis,95,1555,2020-09-01,Shell,False
44000526,True,Co-op,95,1039,2022-05-01,Screenshot 2024-05-02 at 13.49.06.png,True
44006151,True,Shell Select,95,1555,2023-09-01,Screenshot 2024-05-08 at 23.40.55.png,True
44002925,True,Tesco Express,100,2329,2022-11-01,Tesco Petrol Station,True
44007186,True,Morrisons,100,1813,2024-06-01,Screenshot 2024-05-07 at 21.48.06.png,False
44007419,True,Nisa,100,2587,2021-01-01,Ascona Coped Hall Service Sta...,False
44006663,True,Shell Select,90,2845,2021-05-01,Shell.png,False
44001699,True,Londis,95,2845,2023-06-01,image.png,True
44001881,True,Morrisons Daily,100,523,2024-10-01,image.png,True
44009584,True,Londis,100,2845,2021-10-01,Screenshot 2024-02-17 at 20.59.48.png,False
44010176,True,Spar,100,1039,2022-04-01,Screenshot 2024-01-11 at 14.14.30.png,False
44005412,True,Shell Select,80,2071,2021-11-01,Screenshot 2024-02-29 at 20.48.04.png,True
